filename, language, JSON, JSON with Comments, Ini, Lua, XML, Papyrus, HLSL, comment, blank, total
_bin\soltest\data\models\artificial\doors\double_sliding_base.dnmd, JSON with Comments, 0, 98, 0, 0, 0, 0, 0, 1, 7, 106
_bin\soltest\data\models\artificial\doors\entrance_double.dnmd, JSON with Comments, 0, 53, 0, 0, 0, 0, 0, 1, 5, 59
_bin\soltest\data\models\artificial\doors\geometric.dnmd, JSON with Comments, 0, 104, 0, 0, 0, 0, 0, 1, 13, 118
_bin\soltest\data\models\artificial\doors\knob.dnmd, JSON with Comments, 0, 37, 0, 0, 0, 0, 0, 0, 2, 39
_bin\soltest\data\models\artificial\doors\metro_double.dnmd, JSON with Comments, 0, 48, 0, 0, 0, 0, 0, 1, 4, 53
_bin\soltest\data\models\artificial\doors\single_base.dnmd, JSON with Comments, 0, 104, 0, 0, 0, 0, 0, 8, 4, 116
_bin\soltest\data\models\clutter\industrial\tex\barrel.json, JSON, 21, 0, 0, 0, 0, 0, 0, 2, 4, 27
_bin\soltest\data\models\clutter\industrial\tex\metal.json, JSON, 21, 0, 0, 0, 0, 0, 0, 0, 2, 23
_bin\soltest\data\models\clutter\industrial\tex\wood.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\clutter\lab\tex\Ceramic.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\Cream.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\PlasticG1.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\chris-johns-fluorescent_2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 1, 2, 11
_bin\soltest\data\models\clutter\lab\tex\cottonist2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\depositphotos_30386905-stock-illustration-waffle-background.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\flashlight.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\glass.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\lab\tex\plastic_dark.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\misc\tex\itembox.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
_bin\soltest\data\models\clutter\misc\tex\ngon.json, JSON, 12, 0, 0, 0, 0, 0, 0, 1, 1, 14
_bin\soltest\data\models\clutter\nature\gem.dnmd, JSON with Comments, 0, 31, 0, 0, 0, 0, 0, 1, 2, 34
_bin\soltest\data\models\clutter\old\tex\ceramic.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\old\tex\metal.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\clutter\old\tex\wood.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
_bin\soltest\data\models\corridors\beta\section_ctype_a.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_ctype_b.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_end.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_straight.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_ttype.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_window.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_window_b.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_xtype.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_xtype_b.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\section_xtype_c.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\beta\tex\walls.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\corridors\gamma\MainCorridor.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\gamma\MainCorridorCurve.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\gamma\MainCorridorX.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\gamma\MainToSecondCorridorAdapter.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\corridors\gamma\tex\bigpanelfloorwall4.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\corridors\v2\Corridornotubes.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\corridors\v2\CorridornotubesX.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\corridors\v2\Corridornotubescurve.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\corridors\v2\Corridorpanel.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\corridors\v2\CorridorpanelX.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\corridors\v2\Corridortubes.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\corridors\v2\tex\black.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\corridors\v2\tex\cables.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\corridors\v2\tex\floor.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\corridors\v2\tex\walls.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\door\tex\rest.json, JSON, 7, 0, 0, 0, 0, 0, 0, 2, 2, 11
_bin\soltest\data\models\dyntest\chartest\test_objchar.dnmd, JSON with Comments, 0, 76, 0, 0, 0, 0, 0, 6, 6, 88
_bin\soltest\data\models\dyntest\chartest\tex\colors.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
_bin\soltest\data\models\dyntest\df_fence.dnmd, JSON with Comments, 0, 63, 0, 0, 0, 0, 0, 1, 8, 72
_bin\soltest\data\models\dyntest\dump\jp_shrine_lantern_wood_test.dnmd, JSON with Comments, 0, 21, 0, 0, 0, 0, 0, 1, 3, 25
_bin\soltest\data\models\dyntest\dump\test_ngon_inset.dnmd, JSON with Comments, 0, 22, 0, 0, 0, 0, 0, 74, 1, 97
_bin\soltest\data\models\dyntest\mapgenv2.dnmd, JSON with Comments, 0, 326, 0, 0, 0, 0, 0, 102, 20, 448
_bin\soltest\data\models\dyntest\maptest.dnmd, JSON with Comments, 0, 368, 0, 0, 0, 0, 0, 110, 19, 497
_bin\soltest\data\models\dyntest\mat\Wood07.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\dyntest\mat\bookfront.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\dyntest\mat\books.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\dyntest\mat\bricks11.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
_bin\soltest\data\models\dyntest\mat\ceiling31.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\dyntest\mat\chekers.json, JSON, 11, 0, 0, 0, 0, 0, 0, 1, 0, 12
_bin\soltest\data\models\dyntest\mat\concrete06.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\dyntest\mat\concrete06b.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\models\dyntest\mat\concrete06c.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\dyntest\mat\fo_floor.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\dyntest\mat\glass.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10
_bin\soltest\data\models\dyntest\mat\glass_lum.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
_bin\soltest\data\models\dyntest\mat\glass_notransp.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
_bin\soltest\data\models\dyntest\mat\metal.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\dyntest\mat\redcarpet.json, JSON, 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
_bin\soltest\data\models\dyntest\mat\roof03.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\models\dyntest\mat\sky.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\dyntest\pb_building.dnmd, JSON with Comments, 0, 21, 0, 0, 0, 0, 0, 0, 0, 21
_bin\soltest\data\models\dyntest\test_22.dnmd, JSON with Comments, 0, 74, 0, 0, 0, 0, 0, 5, 3, 82
_bin\soltest\data\models\dyntest\test_bone_smooth.dnmd, JSON with Comments, 0, 59, 0, 0, 0, 0, 0, 0, 2, 61
_bin\soltest\data\models\dyntest\test_char.dnmd, JSON with Comments, 0, 149, 0, 0, 0, 0, 0, 22, 17, 188
_bin\soltest\data\models\dyntest\test_char_face.dnmd, JSON with Comments, 0, 222, 0, 0, 0, 0, 0, 27, 23, 272
_bin\soltest\data\models\dyntest\test_char_face2.dnmd, JSON with Comments, 0, 222, 0, 0, 0, 0, 0, 27, 23, 272
_bin\soltest\data\models\dyntest\test_char_finger.dnmd, JSON with Comments, 0, 30, 0, 0, 0, 0, 0, 2, 3, 35
_bin\soltest\data\models\dyntest\test_char_hand.dnmd, JSON with Comments, 0, 122, 0, 0, 0, 0, 0, 33, 7, 162
_bin\soltest\data\models\dyntest\test_corners.dnmd, JSON with Comments, 0, 196, 0, 0, 0, 0, 0, 24, 28, 248
_bin\soltest\data\models\dyntest\test_curves.dnmd, JSON with Comments, 0, 35, 0, 0, 0, 0, 0, 2, 2, 39
_bin\soltest\data\models\dyntest\test_cut.dnmd, JSON with Comments, 0, 92, 0, 0, 0, 0, 0, 22, 2, 116
_bin\soltest\data\models\dyntest\test_dynamic.dnmd, JSON with Comments, 0, 57, 0, 0, 0, 0, 0, 0, 1, 58
_bin\soltest\data\models\dyntest\test_dynamic_sub.dnmd, JSON with Comments, 0, 67, 0, 0, 0, 0, 0, 30, 3, 100
_bin\soltest\data\models\dyntest\test_dynamic_sub2.dnmd, JSON with Comments, 0, 67, 0, 0, 0, 0, 0, 6, 3, 76
_bin\soltest\data\models\dyntest\test_dynamic_sub_lot.dnmd, JSON with Comments, 0, 54, 0, 0, 0, 0, 0, 9, 3, 66
_bin\soltest\data\models\dyntest\test_osm.dnmd, JSON with Comments, 0, 300, 0, 0, 0, 0, 0, 14, 12, 326
_bin\soltest\data\models\dyntest\test_point_import.dnmd, JSON with Comments, 0, 27, 0, 0, 0, 0, 0, 21, 3, 51
_bin\soltest\data\models\dyntest\test_road.dnmd, JSON with Comments, 0, 274, 0, 0, 0, 0, 0, 20, 41, 335
_bin\soltest\data\models\dyntest\test_smooth.dnmd, JSON with Comments, 0, 86, 0, 0, 0, 0, 0, 6, 3, 95
_bin\soltest\data\models\dyntest\test_smooth2.dnmd, JSON with Comments, 0, 77, 0, 0, 0, 0, 0, 2, 4, 83
_bin\soltest\data\models\dyntest\test_split_system.dnmd, JSON with Comments, 0, 76, 0, 0, 0, 0, 0, 0, 4, 80
_bin\soltest\data\models\dyntest\test_tree.dnmd, JSON with Comments, 0, 103, 0, 0, 0, 0, 0, 9, 21, 133
_bin\soltest\data\models\editor\handle\tex\white.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
_bin\soltest\data\models\editor\matdisplay.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\editor\tex\grid.json, JSON, 14, 0, 0, 0, 0, 0, 0, 5, 2, 21
_bin\soltest\data\models\engine\cubemap\white.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
_bin\soltest\data\models\engine\gizmo\circle.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\engine\mv_background2.dnmd, JSON with Comments, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
_bin\soltest\data\models\engine\shadertest\tex\uv.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
_bin\soltest\data\models\engine\tex\blue.json, JSON, 7, 0, 0, 0, 0, 0, 0, 3, 4, 14
_bin\soltest\data\models\engine\tex\white.json, JSON, 23, 0, 0, 0, 0, 0, 0, 5, 7, 35
_bin\soltest\data\models\furniture\futur\tex\KeyboardNOTEXT.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\futur\tex\Large_FR-813.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\futur\tex\chris-johns-fluorescent_2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 1, 2, 11
_bin\soltest\data\models\furniture\futur\tex\cottonist1.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\futur\tex\cottonist2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\futur\tex\d78d4069da54ade6085b7d540cfde597.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\futur\tex\glass.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\futur\tex\images.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
_bin\soltest\data\models\furniture\futur\tex\post-39-1180415643.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\modern\tex\cottonist2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\modern\tex\glass.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\modern\tex\images.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
_bin\soltest\data\models\furniture\modern\tex\metal_refl.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\modern\tex\plastic_dark.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\modern\tex\plastic_gray.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\modern\tex\post-39-1180415643.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\furniture\space\tex\chair.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
_bin\soltest\data\models\map\citytest\sky.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\map\citytest\tex\0019.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\map\citytest\tex\Cstone.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\citytest\tex\Rail.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\citytest\tex\_env.json, JSON, 3, 0, 0, 0, 0, 0, 0, 1, 0, 4
_bin\soltest\data\models\map\citytest\tex\asphalt.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\map\citytest\tex\concrete.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\citytest\tex\floor_static.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\citytest\tex\grass_03.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\map\citytest\tex\grayblue.json, JSON, 7, 0, 0, 0, 0, 0, 0, 2, 2, 11
_bin\soltest\data\models\map\citytest\tex\rock_02.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\citytest\tex\sky.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\citytest\tex\water.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
_bin\soltest\data\models\map\citytest\tex\white.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\models\map\citytest\tex\window1.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\map_01\materials\brick.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\map\map_01\materials\concrete.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\map\map_01\materials\grass_01.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\map\map_01\materials\sky.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\nature\default\tex\Bush.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
_bin\soltest\data\models\nature\default\tex\Tree.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\nature\default\tex\Treefull.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\models\nature\default\tex\far.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\models\nature\default\tex\pine.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\models\nature\default\tex\white.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\nature\default\tex_grass\far.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
_bin\soltest\data\models\nature\default\tree_green.dnmd, JSON with Comments, 0, 125, 0, 0, 0, 0, 0, 10, 19, 154
_bin\soltest\data\models\nature\zrock\tex\mesh1_diffuse.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
_bin\soltest\data\models\nature\zrock\tex\mesh2_d.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
_bin\soltest\data\models\nature\zrock\tex\rock_02.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
_bin\soltest\data\models\primitives\tex\floor_static.json, JSON, 7, 0, 0, 0, 0, 0, 0, 7, 2, 16
_bin\soltest\data\models\space\atmotest.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\space\ships\cargo1\all_ref.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\space\ships\common\tex\chair.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\common\tex\chair_base.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\common\tex\chair_root.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\libra\materials\floor_step.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\libra\materials\glass.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\models\space\ships\libra\materials\grayblue.json, JSON, 8, 0, 0, 0, 0, 0, 0, 2, 1, 11
_bin\soltest\data\models\space\ships\libra\materials\hex.json, JSON, 8, 0, 0, 0, 0, 0, 0, 1, 2, 11
_bin\soltest\data\models\space\ships\libra\materials\redcarpet.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\models\space\ships\libra\materials\rest.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\libra\materials\tube.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\libra\materials\wall2.json, JSON, 9, 0, 0, 0, 0, 0, 0, 1, 2, 12
_bin\soltest\data\models\space\ships\libra\materials\wall3.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\libra\materials\wall_black.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\libra\materials\white.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\models\space\ships\midnight\tex2\@webrt.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\space\ships\midnight\tex2\floor_step.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\midnight\tex2\grayblue.json, JSON, 7, 0, 0, 0, 0, 0, 0, 2, 1, 10
_bin\soltest\data\models\space\ships\midnight\tex2\hex.json, JSON, 5, 0, 0, 0, 0, 0, 0, 3, 2, 10
_bin\soltest\data\models\space\ships\midnight\tex2\hull007b.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\space\ships\midnight\tex2\redcarpet.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\midnight\tex2\tube.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\midnight\tex2\wall2.json, JSON, 9, 0, 0, 0, 0, 0, 0, 1, 2, 12
_bin\soltest\data\models\space\ships\midnight\tex2\wall3.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\midnight\tex2\wall_black.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\midnight\tex2\white.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\models\space\ships\midnight\tex\black.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\bridge_middle.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\midnight\tex\chair.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\default_texture.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\space\ships\midnight\tex\engine.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\space\ships\midnight\tex\floor1.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\floor_fen1.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\space\ships\midnight\tex\glass.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
_bin\soltest\data\models\space\ships\midnight\tex\hull007b.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\metall2.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\panel1.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\ship_surface.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\space\ships\midnight\tex\target01.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\space\ships\midnight\tex\wall2.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\midnight\tex\wall3.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\ships\midnight\tex\wall4.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\midnight\tex\white.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\ships\midnight\tex\wirewea.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\models\space\ships\sevneka\materials\buttons.json, JSON, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
_bin\soltest\data\models\space\ships\sevneka\materials\buttons2.json, JSON, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
_bin\soltest\data\models\space\ships\sevneka\materials\grayblue.json, JSON, 8, 0, 0, 0, 0, 0, 0, 2, 1, 11
_bin\soltest\data\models\space\ships\sevneka\materials\lamp.json, JSON, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
_bin\soltest\data\models\space\ships\sevneka\materials\no_material.json, JSON, 7, 0, 0, 0, 0, 0, 0, 2, 1, 10
_bin\soltest\data\models\space\ships\sevneka\materials\platstic_dark.json, JSON, 7, 0, 0, 0, 0, 0, 0, 2, 1, 10
_bin\soltest\data\models\space\ships\sevneka\materials\ship.json, JSON, 8, 0, 0, 0, 0, 0, 0, 2, 1, 11
_bin\soltest\data\models\space\ships\sevneka\materials\wall_black.json, JSON, 7, 0, 0, 0, 0, 0, 0, 2, 1, 10
_bin\soltest\data\models\space\stations\dring\tex2\floor_step.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\stations\dring\tex2\glass.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
_bin\soltest\data\models\space\stations\dring\tex2\grayblue.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\stations\dring\tex2\hex.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\models\space\stations\dring\tex2\hull007b.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\space\stations\dring\tex2\tube.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\stations\dring\tex2\wall3.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\models\space\stations\dring\tex2\wall_black.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\space\stations\dring\tex2\white.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\models\space\stations\dynparts\cylinder_block.dnmd, JSON with Comments, 0, 236, 0, 0, 0, 0, 0, 5, 26, 267
_bin\soltest\data\models\space\stations\dynparts\lot_commercial.dnmd, JSON with Comments, 0, 124, 0, 0, 0, 0, 0, 23, 16, 163
_bin\soltest\data\models\space\stations\dynparts\lot_industrial.dnmd, JSON with Comments, 0, 126, 0, 0, 0, 0, 0, 21, 16, 163
